unix,high,low,open,close,Volume
1616655600000,248.5,240.936,247.6315,241.887,113757.77
1616659200000,246.1841,241.2501,241.9097,244.9691,86004.83
1616662800000,247.2226,243.6389,244.9347,246.7685,53058.707
1616666400000,247.2888,244.6,246.7823,246.7169,69995.658
1616670000000,247.619,241.9304,246.7168,242.0314,73516.405
1616673600000,243.4,224.9686,242.0841,230.5773,528997.192
1616677200000,236.2945,227.3057,230.6162,234.9032,271722.269
1616680800000,237.1349,230.75,234.9032,232.3961,173893.201
1616684400000,234.8,229.4154,232.4101,231.1787,194497.998
1616688000000,234.8,228.5892,231.1621,232.2754,192271.217
1616691600000,234.5206,231.0876,232.2107,234.2623,119688.706
1616695200000,238.8077,233.5113,234.2426,237.1894,161189.307
1616698800000,237.8183,233.9,237.2882,235.9964,101837.337
1616702400000,237.9011,234.526,235.9412,236.1981,89262.928
1616706000000,237.7311,235.0954,236.1114,237.2995,66780.922
1616709600000,240,234.284,237.2995,235.1134,123644.661
1616713200000,236.8181,233,235.0737,233.9466,75610.32
1616716800000,241.9,233.8114,234.0024,240.8807,115313.407
1616720400000,242.889,240.0975,240.8807,242.8393,93495.459
1616724000000,243.7547,238,242.8808,238.7214,97458.693
1616727600000,243.6554,238.6444,238.7306,241.809,107612.897
1616731200000,242.8439,239.9105,241.8089,242.3,78619.7
1616734800000,243.5,241.3147,242.2409,243.3795,86145.171
1616738400000,243.8241,240.3707,243.3794,241.1793,80182.727
1616742000000,246.4998,240.1665,241.1793,246.084,179545.221
1616745600000,248.3,244.0722,246.0867,245.0511,155745.272
1616749200000,247.1428,244.748,245.0521,246.1705,85374.28
1616752800000,248.5432,245.8074,246.1897,247.1688,109487.617
1616756400000,248.6699,245.3624,247.1723,247.3178,167465.632
1616760000000,251.7222,246.2584,247.2965,248.8697,185977.142
1616763600000,249.7491,245.8196,248.9393,249.7428,135458.086
1616767200000,250.25,248.1578,249.6761,248.7096,113360.014
1616770800000,249.2967,247.0712,248.6781,247.9981,86410.557
1616774400000,251.4895,246,247.9791,250.8495,198787.415
1616778000000,251.9455,249.9042,250.8283,251.553,83670.852
1616781600000,251.8696,248.5703,251.5763,249.3677,69679.581
1616785200000,250.6246,248.5,249.405,250.3205,66949.587
1616788800000,253,250.3368,250.3699,251.8628,86104.078
1616792400000,253.9754,251.8627,251.8628,253.8374,82821.852
1616796000000,254.5399,251.3418,253.89,251.9052,77458.97
1616799600000,255.2113,251.7031,251.9887,255.2105,92204.945
1616803200000,256.75,251.21,255.1201,251.5996,140405.742
1616806800000,254.028,249.5001,251.5996,250.7204,99973.996
1616810400000,252.3,250.3489,250.7204,251.5336,70303.91
1616814000000,252.5,249.6674,251.4783,252.0795,69051.893
1616817600000,254.6259,251.9193,252.1205,253.3218,85350.093
1616821200000,254.231,251.8653,253.3217,253.1652,67508.079
1616824800000,254.3546,252.7001,253.1821,253.5722,71666.385
1616828400000,253.9376,251.4125,253.5704,252.4047,79425.03
1616832000000,256,251.7391,252.4047,255.6644,116633.573
1616835600000,260.3627,254.7088,255.664,260.3198,176409.549
1616839200000,261.9308,256.0576,260.2835,256.1316,183292.536
1616842800000,258.4332,253.1825,256.1172,255.9668,130045.676
1616846400000,256.5,252.4927,255.9574,254.63,130485.318
1616850000000,258.678,254.3275,254.6157,257.7609,117805.36
1616853600000,260,255.89,257.7861,259.4867,132195.434
1616857200000,262.3206,258.3999,259.5291,260.8413,177313.229
1616860800000,264.5,260.8406,260.8406,264.0949,192092.476
1616864400000,268.3244,263.9064,264.1333,265.9097,222698.044
1616868000000,266,262.6665,265.9411,263.915,118743.292
1616871600000,264.7639,262.7983,263.9297,263.8698,83746.126
1616875200000,268.55,263.8697,263.8853,267.8497,107655.064
1616878800000,274.14,266.7798,267.8843,273.8261,180293.049
1616882400000,276,270.0005,273.84,274.7015,188300.624
1616886000000,275.31,268.0784,274.7084,269.2234,147787.37
1616889600000,273,266.1269,269.2864,272.9292,235580.963
1616893200000,274.074,271.134,272.9801,272.2046,151986.831
1616896800000,273.8533,269.226,272.2046,272.3304,112603.166
1616900400000,278.4317,271.632,272.3332,277.9815,172220.045
1616904000000,281.3939,275.4736,277.99,277.3936,219478.965
1616907600000,280.2544,277.3866,277.387,277.7458,134600.75
1616911200000,278.4376,271.9803,277.7458,274.3157,167767.033
1616914800000,277.3999,273.8328,274.3157,277.3772,124458.917
1616918400000,277.85,273.6072,277.338,276.1441,151800.107
1616922000000,276.3867,270.1241,276.1441,270.8296,174296.046
1616925600000,273.2,268.2,270.7025,271.8399,150416.985
1616929200000,272.35,269,271.8065,269.1348,105592.09
1616932800000,271.3636,266,269.1364,269.6837,167731.102
1616936400000,272.9121,268.9429,269.6838,270.95,108530.721
1616940000000,271.7511,268.3,270.8993,270.8003,125438.062
1616943600000,273.2,269.0795,270.8091,272.1464,153319.972
1616947200000,272.8086,269.7118,272.1344,270.4273,114195.776
1616950800000,270.88,267.4793,270.3428,268.7896,111685.958
1616954400000,269.0945,263.66,268.7895,263.7091,121016.056
1616958000000,266.9674,261,263.7706,265.7822,168736.446
1616961600000,266.7732,262.4899,265.8327,263.4817,91886.628
1616965200000,266.2629,263.3261,263.4817,265.3143,61704.587
1616968800000,268.2026,264.656,265.2082,267.7851,74100.276
1616972400000,269.4594,267.5931,267.7784,268.4263,73466.273
1616976000000,271.4325,265.876,268.6234,266.7994,172673.381
1616979600000,267.6959,264.4585,266.7479,266.7064,92197.486
1616983200000,269.1069,266.2834,266.6997,268.0218,79505.378
1616986800000,269.7548,267.9201,268.0118,269.3396,65733.098
1616990400000,270.5726,267.9,269.3396,269.0597,109375.157
1616994000000,269.9232,267.1141,269.0538,268.0045,74146.417
1616997600000,271.7178,267.9501,268.0045,271.0647,102343.081
1617001200000,275.5787,270.9307,271.0337,273.6639,194286.4
1617004800000,277.7641,273.6791,273.6791,275.8831,200164.871
1617008400000,277.9813,274.6399,275.8831,274.9548,176013.359
1617012000000,275.4218,271.6757,275.0577,272.3817,174106.482
1617015600000,275.462,272.0998,272.3771,275.3546,116572.508
1617019200000,276.94,273.62,275.4379,274.2122,159565.374
1617022800000,274.764,272.92,274.2122,273.8773,102591.747
1617026400000,274.2892,272,273.8774,273.1055,98624.388
1617030000000,274.119,269.2,273.1445,272.2735,129913.003
1617033600000,274.5898,270.11,272.3463,273.6815,97326.672
1617037200000,275.7649,273.1822,273.6681,274.5619,110802.846
1617040800000,274.8544,271.9879,274.5543,274.2798,98786.822
1617044400000,274.5647,271.8557,274.2798,272.9418,80324.239
1617048000000,274.7,271.4998,272.9418,272.415,96409.605
1617051600000,273.4499,271.9195,272.415,273.35,54225.207
1617055200000,274.4185,272.7496,273.35,274.1908,71089.386
1617058800000,275.675,273.3008,274.2064,275.2991,71720.083
1617062400000,276,272.7993,275.2986,274.3875,99135.571
1617066000000,274.4142,272.647,274.3583,272.9777,56227.16
1617069600000,272.9777,271.2857,272.9777,272.2227,67522.595
1617073200000,273.3377,271.7441,272.2123,272.3969,38425.187
1617076800000,274.9686,271.5,272.396,273.8169,56688.147
1617080400000,274.6,272.7599,273.8546,273.9235,60798.664
1617084000000,275.7199,273.5057,273.9235,275.469,91534.279
1617087600000,279.4899,275.3788,275.4722,278.9628,197509.098
1617091200000,297.8,278.9583,278.9628,293.5316,1016453.584
1617094800000,297.3948,289.8812,293.5667,292.5683,488114.013
1617098400000,299.57,292.567,292.5683,294.9422,356948.16
1617102000000,298.7055,294.901,294.9496,297.077,207544.412
1617105600000,298.1443,294.8,297.077,296.3453,183456.058
1617109200000,303.8,295.2748,296.3468,302.6991,336576.04
1617112800000,304.85,298.0101,302.626,301.1337,351043.482
1617116400000,303.469,295.732,301.1683,296.3093,281779.443
1617120000000,299.18,292.7776,296.4035,298.044,254392.165
1617123600000,302.1056,297.1538,298.0439,301.7277,150136.086
1617127200000,303.2,298.9,301.7201,302.3992,155493.857
1617130800000,311.2025,301.6,302.4652,311.193,291489.247
1617134400000,311.4675,301.1128,311.1759,304.1548,299651.863
1617138000000,310.1772,304,304.1547,308.5492,160478.549
1617141600000,310.26,305.8238,308.5519,309.9029,150050.356
1617145200000,311.5325,306.6709,309.8951,311.2962,181320.314
1617148800000,316.3102,308.7822,311.2962,316.1555,426987.829
1617152400000,316.6997,309.4001,316.1529,309.945,237716.561
1617156000000,310,302.8858,309.9487,306.8241,253606.933
1617159600000,306.8598,298.7436,306.8317,301.4599,257183.496
1617163200000,304.8532,298.1522,301.4488,304.4243,187561.077
1617166800000,308.8,303.0111,304.4379,306.82,145650.982
1617170400000,310.6917,304.224,306.82,307.6733,190389.526
1617174000000,310.6564,299.9601,307.6538,302.3484,214997.852
1617177600000,302.967,284,302.3439,298.4019,534394.823
1617181200000,299.1277,294.0361,298.4152,296.8119,152096.288
1617184800000,298.6,290.2,296.795,295.0924,229282.851
1617188400000,299.44,294.5,295.0924,298.6,139718.746
1617192000000,303.5,295.5629,298.6971,303.2553,204599.392
1617195600000,309.2154,301.3556,303.2664,307.4923,233931.346
1617199200000,308.3999,304.4838,307.5492,304.8087,142516.978
1617202800000,308.5,303.526,304.8087,306.4393,186346.919
1617206400000,308.375,301.5114,306.5,303.5415,196806.896
1617210000000,305.3129,301.7029,303.5415,304.3518,108923.393
1617213600000,306.9819,302.497,304.3974,305.7704,113423.248
1617217200000,306.7347,300.8376,305.7205,300.8379,141861.374
1617220800000,302.688,300,300.9994,300.2542,104544.286
1617224400000,301.6475,296.0828,300.2542,300.0765,129140.93
1617228000000,301.892,298.2547,300.1,299.2485,94623.027
1617231600000,303.4467,298.9604,299.2114,302.3724,93030.753
1617235200000,304.8268,300.7,302.4591,304.649,116275.403
1617238800000,307.8,302.339,304.6567,306.7423,134878.126
1617242400000,309,305.4605,306.3651,307.4769,156462.44
1617246000000,307.7268,304.0612,307.4789,306.5715,86979.605
1617249600000,308.2,304.1933,306.5687,306.3832,95028.962
1617253200000,307,304.8826,306.403,305.1624,80698.322
1617256800000,314,305.0897,305.1224,310.2272,256643.413
1617260400000,315,307.1428,310.2323,313.2238,199482.169
1617264000000,320.5657,310.306,313.2925,315.6953,406833.336
1617267600000,318.9675,314.0657,315.6953,314.3064,150411.719
1617271200000,318.2637,313.7875,314.299,316.7879,185154.203
1617274800000,316.8205,311.01,316.815,313.7071,176119.213
1617278400000,316.6,311.7374,313.7071,315.4829,116147.156
1617282000000,323.9121,314.9897,315.4854,320.6418,241344.346
1617285600000,329.86,319.7067,320.6418,327.8253,281193.285
1617289200000,330.888,323.5643,327.8755,327.4493,223483.063
1617292800000,329.6222,324.6962,327.4583,325.8272,134952.748
1617296400000,327.8821,317.94,325.8354,322,177081.704
1617300000000,327.904,314.9355,321.9228,327.8249,233239.351
1617303600000,329.95,323.025,327.8249,327.9105,173649.73
1617307200000,330.25,326.9821,327.9105,328.6761,152452.156
1617310800000,333,327.1428,328.8373,331.8205,143721.613
1617314400000,337.9706,330.2722,331.831,335.98,146443.348
1617318000000,339,333.7937,335.98,334.7991,322033.17
1617321600000,349.2,334.4,334.6706,349.2,406336.731
1617325200000,356.9882,344.5039,349.2,347.3175,431928.85
1617328800000,348,340.338,347.3175,343.8698,238888.451
1617332400000,345.5,341.29,343.8698,343.9262,146725.427
1617336000000,347.4994,341,343.9053,344.4623,129890.972
1617339600000,354.7583,344.3851,344.4609,352.6432,221671.076
1617343200000,356.9,349.2467,352.6994,352.0991,224109.173
1617346800000,355,350.1156,352.0991,351.5284,108473.848
1617350400000,355.4321,351.3,351.5088,352.1044,113222.474
1617354000000,352.6352,346,352.1064,350.5991,173952.301
1617357600000,351,347.3838,350.543,347.7001,111976.411
1617361200000,349.5612,346,347.7001,346.8385,95694.072
1617364800000,346.9939,337.7675,346.8136,346.156,235693.314
1617368400000,348.5449,341.6927,346.156,345.5601,132890.149
1617372000000,352.6228,344.4517,345.5617,349.2984,185972.504
1617375600000,349.4359,345.781,349.2984,346.8853,123346.993
1617379200000,348.0411,341.4193,346.8016,342.6668,140911.096
1617382800000,343.5996,336.1616,342.6661,337.1215,160212.932
1617386400000,341.4332,331.6851,337.0771,334.8444,153696.657
1617390000000,337.774,324.6162,334.8445,337.3612,206355.806
1617393600000,341.551,336.7501,337.3784,340.9174,116267.033
1617397200000,340.9799,335.7696,340.9795,337.0082,67894.443
1617400800000,338.9553,332.0537,337.0072,332.2498,105677.067
1617404400000,338.6011,331.3,332.2282,338.2932,174070.698
1617408000000,346.7832,337.95,338.2932,344,182743.801
1617411600000,344.5363,334.1714,344,338.3821,135593.311
1617415200000,341.2672,335.6,338.3906,339.2583,125749.541
1617418800000,339.6249,336.6,339.3,339.057,71961.282
1617422400000,342.8576,338.5661,338.9998,341.7855,81884.527
1617426000000,342.95,340.0272,341.7734,341.3039,79400.391
1617429600000,345,340.4081,341.2908,344.6164,78149.832
1617433200000,345,342.2244,344.6405,342.5997,77026.22
1617436800000,344.5,337.4885,342.5824,340.0449,155666.226
1617440400000,341.6002,336.2204,340.0756,340.928,101282.953
1617444000000,343,340,340.9281,342.1855,85995.664
1617447600000,346.3052,342.137,342.1539,345.9999,109212.969
1617451200000,349,344.0527,345.9471,348.7446,108538.626
1617454800000,349.1347,345.2,348.7446,346.4679,108743.684
1617458400000,347.3213,342.0449,346.4592,342.4768,120270.4
1617462000000,344.5,338.5172,342.4768,338.7522,120422.3
1617465600000,343.5572,336.9295,338.7992,338.9061,137323.549
1617469200000,339.051,330.0001,338.9104,331.1501,266414.241
1617472800000,336.6928,323.7472,331.15,336.6082,209365.33
1617476400000,338.2081,332.7466,336.5597,336.4078,115666.991
1617480000000,336.4397,327.2131,336.4397,329.1661,117881.388
1617483600000,331.1559,320.6578,329.1661,323.1815,140753.511
1617487200000,325.4487,315.91,323.1734,324.1944,231516.673
1617490800000,327.3532,319.7523,324.1862,321.9497,138307.438
1617494400000,326.99,316,321.9597,322.9485,182601.11
1617498000000,328.456,320.83,322.9485,327.779,120155.008
1617501600000,335,327.6755,327.7778,333.3151,114124.003
1617505200000,334.5,329.8239,333.5255,334,77724.605
1617508800000,334.9565,330.4868,334,332.3962,71936.722
1617512400000,335,331.28,332.4147,333.5806,79156.709
1617516000000,334.7003,331.3511,333.5452,334.5663,83632.596
1617519600000,337.6677,334.3178,334.5884,336.5,121165.879
1617523200000,341.0761,335.8277,336.5,339.388,98807.79
1617526800000,346.2955,339.3879,339.388,345.8583,160297.393
1617530400000,346.8697,341.4828,345.8912,341.8092,82603.154
1617534000000,342.1788,335.9511,341.8093,337.6736,98755.688
1617537600000,343,334.5,337.7654,340.4723,149021.323
1617541200000,344.7492,340.4723,340.4723,343.693,88533.899
1617544800000,346.8891,342.9041,343.6931,344.9543,104829.649
1617548400000,348.36,343.4797,344.9342,344.3994,166058.192
1617552000000,346.5956,343.3659,344.389,345.3536,116326.518
1617555600000,351.9855,345.3592,345.3592,350.2082,158191.072
1617559200000,350.8,347.1914,350.2083,347.7436,90919.193
1617562800000,348.9169,343,347.7437,347.2496,101319.11
1617566400000,352,346.2083,347.2496,351.7912,97843.38
1617570000000,352.3275,348.6021,351.7912,351.244,73693.154
1617573600000,351.7261,345.4985,351.2558,347.8086,121281.998
1617577200000,350.3999,347.0769,347.8086,348.8617,171897.885
1617580800000,350,344.2,348.8705,344.605,110353.303
1617584400000,345.8666,341.66,344.6463,344.8493,90378.74
1617588000000,347.5515,342,344.8493,345.9826,82517.473
1617591600000,346.9276,344.0496,345.9484,344.8003,70785.113
1617595200000,346.573,343.53,344.791,344.83,99548.326
1617598800000,346.2238,336.5517,344.83,337.0202,151460.405
1617602400000,341.5,335.8442,337.0202,337.6915,149119.717
1617606000000,341.2099,336.9999,337.6712,340.3646,104445.286
1617609600000,341.4368,337.323,340.4044,340.9427,75613.749
1617613200000,348.7009,339.2854,340.9242,348.2828,146649.219
1617616800000,360.7755,346.5717,348.3269,360.6421,234204.372
1617620400000,367.5941,358.2851,360.5833,363.2063,396961.306
1617624000000,365.6325,358.6236,363.2447,364.4011,202693.635
1617627600000,374.8115,363.9818,364.4001,374.3948,272833.878
1617631200000,380,371.2846,374.4042,374.49,280043.159
1617634800000,377.5,370,374.4897,377.3521,157552.569
1617638400000,378.43,371,377.343,373.2589,185377.943
1617642000000,374.7699,366.4379,373.2589,374.4936,132928.983
1617645600000,375.0921,368.7949,374.4565,371.1152,106519.185
1617649200000,375.269,371.1151,371.1152,373.7316,84983.178
1617652800000,376.9104,373.0185,373.7316,374.7518,69119.428
1617656400000,376,369,374.7501,371.5233,79099.661
1617660000000,373.1456,369.0288,371.5666,371.2413,69996.859
1617663600000,371.3181,363.6296,371.1301,368.0263,120594.568
1617667200000,373.5536,365.5782,368.1506,373.5345,108872.43
1617670800000,374.6354,363.9917,373.5345,365.3562,131485.927
1617674400000,369.4466,363.8333,365.3407,369.1086,79440.442
1617678000000,372,368.4932,369.0691,370.0966,89758.485
1617681600000,376.9701,370.0292,370.1349,374.3467,110181.555
1617685200000,388.4365,373.6974,374.3585,387.0983,208199.692
1617688800000,387.085,377.7581,387.0101,379.9365,160449.642
1617692400000,381.8049,375.044,379.9366,376.7076,137539.931
1617696000000,386.2756,376.382,376.6496,378.7837,223214.24
1617699600000,387.5,377.3303,378.7837,386.4419,153085.497
1617703200000,395.7896,382.2587,386.4426,388,334689.464
1617706800000,400,387.6278,387.797,396.9264,367455.548
1617710400000,401,390,396.9264,391.4754,290066.12
1617714000000,396.2719,386.5,391.4558,389.5603,204119.316
1617717600000,389.6291,373.6,389.5322,387.4999,397930.335
1617721200000,388.7122,382.4065,387.5734,386.5547,165210.091
1617724800000,393.72,385.5,386.5202,391.2524,214921.851
1617728400000,395.5068,389.0103,391.2623,393.6027,137645.116
1617732000000,395.7014,388.4429,393.6027,394.2156,125831.911
1617735600000,399.91,391.5,394.4099,397.855,150970.506
1617739200000,405,394.2027,397.8549,404.3,190095.441
1617742800000,410,396.57,404.2776,404.1953,214913.409
1617746400000,411.755,401.69,404.1558,407.9195,151017.627
1617750000000,409,401.9777,407.9454,403.3648,133961.86
1617753600000,405.4493,392,403.2607,394.3554,199378.61
1617757200000,408.74,392,394.3554,407.3988,214849.067
1617760800000,408.4483,402.0126,407.2486,406.0422,148369.351
1617764400000,406.6623,399.5899,406.0477,401.8659,120828.76
1617768000000,405.2024,394,401.8659,405.2024,272549.185
1617771600000,409.8784,401.346,405.2024,408.3175,188811.684
1617775200000,414.3803,408,408.4288,409.8412,298459.092
1617778800000,410.2213,401,409.9323,403.9133,264170.085
1617782400000,404.2261,395,403.8877,395.0401,224628.905
1617786000000,397.8404,383.1451,395.05,391.2974,353869.12
1617789600000,394.6666,366.7711,391.2974,371.1,611181.505
1617793200000,378.5092,356,371.1,370.9607,734902.944
1617796800000,377.9488,356,370.9607,373.0662,513868.645
1617800400000,390,370.7915,373.2639,386.1654,522986.44
1617804000000,388.405,381.0156,386.163,383.206,196708.486
1617807600000,385.5765,372.2177,383.3699,374.3154,204004.298
1617811200000,386.8,369.7129,374.3154,383.9701,220406.569
1617814800000,384.1392,370.96,383.9339,373.0703,171384.075
1617818400000,380.3566,370.2713,373.0718,370.334,144552.003
1617822000000,377,364.2101,370.2807,375.9641,188968.564
1617825600000,377.489,369.1,375.9641,377.4009,100083.091
1617829200000,383.9549,375.4955,377.3408,380.0309,80751.383
1617832800000,386.1946,378.3,379.9478,384.9599,78209.429
1617836400000,386.4608,373.4076,385.083,375.5538,125938.417
1617840000000,387.2413,371.78,375.5538,384.5553,170687.164
1617843600000,388.9873,382.6315,384.6228,385.0903,115213.806
1617847200000,389.4735,385.01,385.0903,387.8832,129042.249
1617850800000,397.3059,385.52,387.8957,396.8374,165959.365
1617854400000,404.9,396.01,396.82,400.0615,182927.357
1617858000000,404.2808,393.9775,400.0616,396.1469,197552.446
1617861600000,402.9411,395.5,396.1445,401.5714,161509.402
1617865200000,402.84,396.9999,401.5189,397.5975,135477.836
1617868800000,403,395.7,397.9038,398.2878,167732.511
1617872400000,404.1313,398.0639,398.2876,399.1686,203827.837
1617876000000,400.2435,390.1475,399.2342,398.7002,187389.654
1617879600000,399.776,393.0328,398.8164,394.5048,122366.554
1617883200000,411.7636,393.9049,394.539,410.7689,300801.236
1617886800000,414.606,405,410.8097,410.8474,268019.451
1617890400000,419.24,409.1154,410.8457,414.9522,307193.362
1617894000000,420,414.91,414.9896,418.126,204021.684
1617897600000,420,412.0007,418.2051,414.5436,275524.322
1617901200000,418.12,413.6734,414.5436,416.7516,127353.811
1617904800000,419.1577,414.725,416.7101,417.2549,96745.847
1617908400000,422.6323,413.8,417.2444,420.1341,163067.989
1617912000000,420.7038,412.5673,420.215,414.1354,143234.916
1617915600000,416.8,409.6804,414.1354,415.5504,117528.635
1617919200000,418.12,414.2989,415.5448,417.3468,74159.52
1617922800000,419.2249,415.9661,417.3469,418.7048,75161.684
1617926400000,419.3411,412.6201,418.7047,413.0399,117373.513
1617930000000,414.8455,411.1876,413.1187,412.4696,106979.353
1617933600000,414.3095,410.5901,412.4696,411.1407,91326.902
1617937200000,411.1668,403.19,411.1668,407.5826,151455.267
1617940800000,412.4533,407.1654,407.5702,412.1719,84582.81
1617944400000,416,410.3288,412.1727,410.6664,128925.881
1617948000000,417,410.5019,410.6664,414.7212,99333.8
1617951600000,421.6688,411.7038,414.7377,421.4207,134927.491
1617955200000,421.6654,416.9,421.4752,417.5718,100284.367
1617958800000,429.1161,417.2797,417.5718,428.2074,208513.415
1617962400000,434,427.1915,428.2053,431.3881,258687.861
1617966000000,439.7905,428.7145,431.4277,437.3145,204169.861
1617969600000,443.6076,435.5,437.4571,439.6728,258202.656
1617973200000,448.9,439.4741,439.6729,443.9896,261372.834
1617976800000,447,435,443.9884,440.6753,281706.397
1617980400000,440.88,432.5,440.6833,437.6793,169969.402
1617984000000,443.289,432,437.6903,441.9788,185855.381
1617987600000,445.8572,440.7367,441.9857,444.2975,137245.529
1617991200000,446.6948,441.7501,444.2975,443.3,88725.216
1617994800000,444.6525,434.7104,443.3,438.5938,157399.421
1617998400000,443.466,435.8359,438.5221,443.1948,111334.352
1618002000000,446,441.6116,443.1948,444.208,70665.565
1618005600000,446.4,439.4309,444.2857,440.1596,82095.769
1618009200000,453.9937,439.4,440.199,453.9937,179291.39
1618012800000,465.3533,450,453.9898,464.5343,303616.276
1618016400000,475.6938,463.2044,464.5463,474.8,259516.987
1618020000000,485.5,472.9704,474.8078,479.9028,315106.835
1618023600000,479.9028,465.5103,479.8702,474.2731,310402.228
1618027200000,474.8999,458,474.2612,460.7265,314134.854
1618030800000,475.461,457.9709,460.6684,472.7254,241508.277
1618034400000,483,470.2192,472.7769,479.2463,182197.879
1618038000000,481.2875,471.006,479.3353,473.6936,183487.616
1618041600000,477.855,472,473.6936,473.2122,132258.361
1618045200000,482.57,471,473.2123,479.3144,156236.078
1618048800000,487,478.607,479.3162,483.6801,205400.73
1618052400000,487.4062,480.5,483.7387,484.5193,156201.683
1618056000000,486.4624,473,484.5193,476,218860.27
1618059600000,480.6288,469.1679,476.0001,479.6012,215596.2
1618063200000,479.863,474.2863,479.6078,476.3575,131706.847
1618066800000,477.3235,470,476.3455,474.773,121228.115
1618070400000,478,470,474.7777,472.9,156380.643
1618074000000,473.5,460,472.9,464.9106,234637.599
1618077600000,472.6456,453.43,465,471.6832,254306.428
1618081200000,473.7097,465.2038,471.6833,470.7823,141874.513
1618084800000,473.5284,463,470.7823,466.2,126688.524
1618088400000,477.0318,464.6391,466.2,476.7424,98653.062
1618092000000,481,468.2029,476.7424,468.7988,113371.775
1618095600000,473.7236,468.7088,468.7988,471.2975,85735.432
1618099200000,472.2,458.0165,471.2974,464.5,193952.425
1618102800000,472.4045,460.6501,464.5911,471.2999,139294.346
1618106400000,471.2998,463.5501,471.2998,466.4982,91310.266
1618110000000,468.4374,461.6355,466.4983,463.6146,74906.303
1618113600000,468.881,461.9063,463.6146,465.4224,101449.051
1618117200000,472,464,465.4218,469.5847,136284.923
1618120800000,479.8889,469.1128,469.6228,476.0246,152169.197
1618124400000,476.917,470.2512,476.0566,473.5385,99617.111
1618128000000,477.3433,473.5272,473.5342,474.988,86017.015
1618131600000,475.9999,467.2492,474.988,471.615,130852.553
1618135200000,472.2688,466.706,471.6151,468,81839.212
1618138800000,473.1237,465,468,470.9815,121314.258
1618142400000,475,467.33,471,474.6891,103028.61
1618146000000,475.6302,470.1,474.7372,473.7526,102674.458
1618149600000,488.2,472.8801,473.7527,487.4889,245078.222
1618153200000,496.239,487.4889,487.489,492.9733,297423.044
1618156800000,495.5259,490.2906,492.9733,493.5311,167928.504
1618160400000,500,487.7777,493.5311,499.4752,191958.905
1618164000000,508.9693,498,499.5326,502.3504,260468.435
1618167600000,504.4597,495.25,502.3504,500.0141,126840.947
1618171200000,504.6971,499.55,500.0868,504.6786,90532.614
1618174800000,508.2713,501.3529,504.6559,507.6015,73724.997
1618178400000,524.9896,507.4909,507.6015,523.9044,307425.959
1618182000000,529.211,513.6081,523.9869,525.9275,268304.755
1618185600000,528.26,520.1799,525.9275,520.8737,182412.786
1618189200000,523.4994,515.1,520.8737,521.4104,159535.823
1618192800000,523.8986,518.6726,521.4104,523.2737,103053.219
1618196400000,552,522.7714,523.2738,551.313,530247.515
1618200000000,576.1873,545.8148,551.2737,573.7708,504355.151
1618203600000,573.8625,554.2001,573.8082,562.7158,419426.367
1618207200000,567.4,555.5815,562.5416,566.4066,241830.111
1618210800000,584,564.0001,566.4066,580.7914,411839.777
1618214400000,602.5,578.5714,580.7838,601.6517,523375.07
1618218000000,638.5673,536,601.6517,559.0366,1554565.587
1618221600000,579,539.471,558.7838,564,920371.362
1618225200000,595,560.4249,563.9951,594.1471,754948.866
1618228800000,594.3255,574.2164,594.1471,579.9027,320597.778
1618232400000,584.9702,562.543,579.9027,575.9626,358680.626
1618236000000,583.9354,563.5107,575.9626,564.2494,232446.208
1618239600000,577.1427,556.4039,564.2576,570.7135,263783.269
1618243200000,583.6734,565.5045,570.7136,575.9612,248002.228
1618246800000,588.2745,572.2811,575.9577,584.1486,203970.014
1618250400000,585.7142,575,584.0474,581.6085,133024.735
1618254000000,588.7241,577,581.6745,588.6408,118169.373
1618257600000,614.3,586.7145,588.6334,606.6317,504121.528
1618261200000,609.6239,583.9791,606.7524,598.1899,282969.141
1618264800000,606.2896,593,598.1899,603.7268,160018.885
1618268400000,605.5361,595,603.6994,596.7104,147583.421
1618272000000,602.7871,583.5,596.7878,594.7753,237552.989
1618275600000,600.7152,586.5,594.9285,587.8957,232617.083
1618279200000,589.1686,568.134,587.8612,572.7801,267201.014
1618282800000,580.25,567.9178,572.7801,570.7941,196143.851
1618286400000,572.704,555.85,570.8384,568.0634,241186.704
1618290000000,577.2546,560.7343,568.0634,560.9395,206755.447
1618293600000,567.5325,538.9886,560.9395,543.2632,422458.864
1618297200000,557.4721,535.03,543.2485,550.2847,377313.168
1618300800000,561.4254,530.2288,550.2847,539.3301,449604.939
1618304400000,550,533.7302,539.3302,544.6691,273521.263
1618308000000,562.7936,541.4377,544.6759,556.4877,281719.143
1618311600000,556.7014,543.5715,556.5568,549.898,185894.504
1618315200000,564.5357,548.6477,549.898,564,183654.552
1618318800000,582.237,560.9761,564,569.4822,477537.142
1618322400000,578.5,569.5745,569.5745,574.5638,163311.388
1618326000000,576.8,558.5,574.5638,560.2763,204110.971
1618329600000,566.7434,553.5189,560.2763,559.9,177549.156
1618333200000,566,555.55,559.9,557.6883,204377.249
1618336800000,560.3,543.9727,557.7566,546.6669,166533.315
1618340400000,561.3223,546.3961,546.6669,560.6778,136650.626
1618344000000,564.4625,554.4,560.7748,561.1882,98783.147
1618347600000,565.428,558.5,561.1882,558.9,86036.399
1618351200000,560.7722,552.2224,558.9,552.6624,91340.352
1618354800000,555.7503,548.6501,552.6624,551.6442,85893.278
