high,low,open,close,Volume BTC
10677.01,10615.64,10677,10639.03,1803.690279
10695.81,10629.05,10639.03,10686.31,2036.968753
10695.34,10666.41,10686.31,10669.12,1682.485996
10690.67,10661.44,10669.13,10679.59,1348.858769
10685,10658.95,10679.58,10681.01,1382.31323
10696.67,10664.85,10681.07,10666.53,1139.026782
10700,10654.96,10666.53,10695.61,1426.417397
10735.99,10695.62,10695.62,10726.45,2373.998639
10777.37,10716,10726.46,10723.93,2688.288929
10735.8,10706.86,10723.93,10726.02,1305.343972
10744.78,10699.91,10726.01,10744.51,1586.402432
10745.3,10688.22,10744.51,10696.49,1362.51211
10717.44,10680,10696.49,10716.35,1477.73412
10742.28,10711.97,10716.35,10730.78,1158.311693
10757.93,10727.8,10730.78,10737.78,1264.593051
10761.36,10729.59,10737.78,10739.83,954.863408
10767,10739.27,10739.82,10745.09,874.061588
10798,10733.9,10745.09,10792.21,1580.684421
10800,10745.79,10792.2,10753.12,1520.385279
10770.12,10738.08,10753.12,10762.13,1141.825264
10792.59,10759.79,10762.13,10759.79,1321.493752
10786.29,10753.19,10759.8,10765.29,1215.687766
10784.02,10762,10765.3,10766.35,1121.344345
10766.48,10738,10766.35,10745.38,1970.32871
10753.49,10730.78,10745.39,10743.07,1946.470813
10770.37,10705.27,10743.06,10711.15,2476.836858
10743,10701,10711.15,10742.02,1533.97739
10754.71,10730.41,10742.01,10746.15,1500.427002
10752.11,10697,10746.16,10700.99,1475.510052
10712.33,10650.46,10700.9,10697.33,3168.510582
10722.78,10686.27,10697.19,10699.56,1777.284688
10718.81,10671.59,10699.56,10676.44,1967.287984
10701.47,10656,10676.64,10671.22,2181.838786
10760,10621,10671.91,10735.01,4310.561826
10751.23,10712.91,10735.01,10723.72,2182.452174
10733.1,10704.1,10723.71,10713.97,1493.014414
10737,10578.99,10713.96,10602.77,3132.669227
10611.81,10537.99,10602.78,10571.36,4649.022528
10579.98,10525,10571.35,10549.51,2328.366418
10581.13,10528.62,10549.51,10568.12,1576.224227
10597,10561.46,10568.12,10587.11,1174.264656
10615.24,10573.2,10587.1,10599.66,1508.95573
10606.02,10574.79,10599.65,10590.58,1133.103861
10598.14,10546.17,10590.57,10583.07,1833.381273
10606.45,10581.84,10583.07,10594.14,1184.958593
10598.96,10573.53,10594.14,10575.51,1169.502866
10597.5,10570.6,10575.51,10589.96,943.195125
10613.58,10580.24,10589.9,10607,1770.429013
10628.94,10601.61,10607.01,10622.51,1414.053489
10630,10601.23,10622.51,10618.69,1478.480546
10627.88,10596.27,10618.69,10612.18,1377.055404
10623,10580,10612.17,10583.99,1633.118032
10600,10569.99,10583.99,10596.4,1426.859759
10608.96,10579.74,10596.41,10600.41,1286.832723
10635.05,10600.41,10600.41,10625.3,1855.530354
10639,10601.34,10625.29,10610.52,2055.949247
10633.86,10592,10610.53,10632.03,1658.042513
10649.37,10616.24,10632.02,10629.6,1961.140231
10635.5,10601,10629.7,10628.64,1684.785873
10646.36,10616.75,10628.64,10639.01,1157.544483
10667.43,10631.44,10639.01,10664.11,1483.03011
10681.87,10647.13,10663.97,10650.34,1317.40002
10666.25,10641,10650.9,10660.44,962.548166
10666.51,10654.86,10660.44,10659.81,734.137358
10662.54,10641.58,10659.87,10660.96,746.974307
10673.59,10651.21,10660.96,10666.39,543.936933
10670.89,10637.9,10666.4,10641.17,948.803413
10646.36,10616,10641.27,10641.1,941.121445
10644.9,10624.21,10641.1,10639.19,879.103055
10655.63,10636.49,10639.19,10639.8,730.748752
10645.09,10629.17,10639.8,10632.36,586.396578
10637.78,10603,10632.36,10614.45,1446.095492
10629,10603.88,10614.44,10624.14,1371.670497
10624.15,10563.01,10624.15,10592.21,2601.588322
10605,10552.62,10592.22,10563,1648.640963
10577.82,10530.41,10563,10563.09,2169.867716
10630.18,10556.65,10563.09,10607.86,2113.894562
10611.85,10594.18,10607.85,10606.17,986.972426
10650,10593.51,10606.17,10639.85,1696.51335
10749.99,10618.18,10639.84,10736.72,6272.522361
10935,10712,10736.72,10912.42,9127.631464
10935,10860,10912.42,10896.96,4269.168054
10933,10878.16,10896.96,10921.88,2982.415381
10945,10866.18,10921.88,10880.18,3153.166868
10895,10842.65,10880.17,10871.13,1657.39588
10894.74,10855.18,10871.13,10878.83,1243.057359
10903,10860,10878.82,10887.94,1321.97103
10901.32,10869.38,10887.94,10874.3,1016.147504
10910.45,10872.92,10874.31,10895.8,1137.398585
10950,10876.73,10895.79,10925.57,1657.400515
10940.85,10861,10925.44,10877.76,1664.358037
10900,10871,10877.75,10899.51,1008.053696
10921.82,10890.01,10899.52,10900.65,920.182869
10906.46,10880,10900.65,10887.19,879.793135
10893,10868.32,10887.18,10875.56,925.200076
10890,10860,10875.55,10862.56,1065.547698
10870.7,10829,10862.56,10852,1474.748619
10902.74,10848.32,10852.63,10894,1589.686384
10897.94,10881.18,10893.99,10894.74,1217.826491
10894.83,10864.05,10894.82,10876.74,1183.617124
11005,10870.89,10876.73,10980.3,4106.041068
11100,10977.16,10980.3,11050.43,6035.788418
11104.64,11035.86,11050.44,11067.68,3889.083405
11085.42,11043.4,11067.68,11075.34,3995.09053
11083.35,11036.07,11075.35,11060.06,3039.542544
11090,11040.52,11060.06,11086.58,3480.587459
11100,11038,11086.15,11048,2467.786969
11063.12,11043.46,11048,11058.15,1421.542942
11059.15,11031.49,11058.15,11047.02,1657.562386
11050,11012.19,11047.02,11034.28,1366.674599
11050.01,11027.94,11034.28,11030.7,1287.181209
11053.28,11015,11030.7,11052.66,888.592308
11070,11040,11052.66,11069.99,1030.40723
11092.76,11049.2,11070,11050.64,1645.178041
11092.39,11050.51,11050.64,11077.53,1271.752516
11088.65,11054.55,11077.54,11084.65,856.760454
11448.43,11076.47,11084.78,11384.2,7136.146256
11491,11382.22,11384.2,11412.96,4345.346529
11424.32,11379.98,11412.96,11402.47,1651.867716
11406.58,11359.5,11402.79,11372,1644.947398
11389,11266,11372,11354.84,2115.522713
11384.3,11350.63,11354.84,11381.3,1220.075165
11394.33,11362.12,11381.35,11374,1220.995608
11384.92,11280,11373.77,11317.27,2068.541201
11340,11215,11317.07,11314.1,2465.721315
11359.25,11294.81,11314,11317.46,1529.293453
11340,11284.63,11317.47,11340,1471.747209
11375.01,11309.77,11339.99,11354.1,1833.11926
11355,11316.75,11354.15,11352,1433.094137
11413.66,11309,11352,11349.2,2708.903238
11374.39,11308.05,11349.2,11334.69,1429.579288
11368.16,11330,11334.69,11353.88,983.706409
11371.15,11341.35,11353.87,11363.33,843.396958
11371.89,11343.92,11363.33,11351.09,1017.877601
11369,11339.11,11351.09,11362.99,758.856436
11376.47,11317.96,11363,11368.77,904.298901
11368.77,11329.7,11368.77,11345.5,965.955223
11345.51,11262.25,11345.5,11293.22,1770.531959
11321.05,11270.7,11293.22,11300.69,1273.872963
11395.8,11298.07,11300.7,11365.34,1613.472173
11373.86,11345.82,11365.18,11352.84,580.746781
11352.84,11307.71,11352.84,11332,730.86349
11341.11,11301,11332.01,11322.31,693.252077
11343.3,11303.77,11322.23,11337.94,979.835871
11373.97,11335.72,11337.95,11359.25,821.711579
11369.51,11342.23,11359,11350.01,800.969694
11367.75,11337.89,11350.01,11346.1,1137.049017
11355.92,11327.05,11346.1,11354.05,1026.07995
11407.27,11340.19,11354.05,11397.02,1773.733934
11410,11350.36,11397.02,11372.5,1363.845461
11382.94,11350,11372.51,11355.74,987.812508
11382.2,11336.17,11355.73,11368.42,1267.643949
11445,11345,11368.41,11378.72,1777.596349
11440.86,11378.72,11378.72,11405.47,1728.124323
11426.98,11362,11405.46,11391.78,1716.349786
11430,11391.78,11391.78,11424.27,876.273321
11427.99,11382.24,11424.26,11408.86,943.393405
11415,11315.01,11408.87,11334.02,1824.304432
11360,11326.07,11334.03,11326.28,1056.226083
11344.12,11221,11326.27,11328.22,1881.68203
11358.87,11298.73,11328.22,11353.86,1019.386095
11395.32,11343.87,11353.85,11369.02,1169.626068
11380.2,11345.56,11369.02,11378.4,986.74368
11403.1,11353.05,11378.5,11394.63,1326.494235
11410,11369.92,11394.63,11400.95,1018.726862
11410.3,11383.71,11400.96,11385,1312.915369
11396.01,11365,11385.01,11384.39,953.203382
11413.9,11378.25,11384.39,11399.68,1394.173842
11402.78,11337.15,11399.67,11342.24,1681.933539
11393.83,11330.4,11342.24,11379.34,1945.423169
11393.83,11357.42,11379.34,11358.8,1329.147929
11374.11,11307.66,11358.8,11358.56,1628.092256
11371.73,11172,11358.56,11264.77,4259.250701
11277.23,11239.46,11264.79,11244.41,2508.392403
11292,11236.13,11244.41,11290.88,1898.617477
11528.87,11276.52,11290.87,11489.08,6527.741034
11498.42,11444.78,11489.08,11468.86,2820.546456
11590,11468.86,11468.87,11549.38,3964.00577
11579.64,11527.65,11549.39,11551.38,2934.896644
11566.89,11526.89,11551.37,11556.29,1649.359297
11566.36,11541.22,11556.29,11548.69,1518.726383
11575,11539.89,11548.6,11546.93,1471.099718
11575.07,11532.51,11546.93,11559.69,1233.527911
11720.01,11555.02,11559.69,11684.16,3060.010101
11700,11631.17,11684.16,11658.06,1966.269556
11659.31,11477,11658.06,11528.25,3435.985996
11544.87,11431,11528.24,11493.35,2318.367412
11512.02,11451.66,11493.35,11502.7,1441.241444
11507.79,11460.41,11502.7,11487.8,1483.920761
11487.64,11413,11487.64,11458.24,1897.160089
11486.37,11447.84,11458.24,11481.52,998.92385
11520,11478.11,11481.53,11507.82,1141.31653
11509.48,11460.98,11507.82,11479.57,1212.452133
11479.56,11426.49,11479.56,11452,1586.519485
11489.18,11442.85,11452.21,11488.42,1476.828907
11492.29,11462.03,11488.44,11468.31,1239.200458
11557,11370.55,11468.31,11516.89,3516.234323
11526.13,11463.83,11516.88,11486.36,1820.743037
11507.2,11425.19,11486.37,11447.96,1891.61128
11447.97,11321.39,11447.97,11349.69,4199.638265
11392.71,11300,11349.7,11390.25,3288.095682
11421.44,11371.33,11390.25,11385.15,1815.238376
11400.26,11340.78,11385.15,11394.63,2169.404959
11401.39,11349.79,11394.71,11354.3,1369.354729
11399.34,11343.25,11354.3,11378.13,1866.40528
11435.26,11367.49,11378.14,11387.83,1576.377595
11429.23,11386.26,11387.83,11425.01,1153.992918
11460.16,11417.53,11425.01,11446.65,1156.061057
11455,11415.18,11446.58,11436.02,850.965848
11450,11408,11436.02,11420.56,735.229291
11486.96,11408,11420.57,11475.52,1164.837292
11484,11435.25,11475.53,11447.7,866.18108
11449.37,11416.87,11447.7,11422.64,984.962108
11449,11390,11422.7,11390,1110.542639
11416.2,11361,11390,11394.65,1657.183195
11415.18,11376.82,11394.67,11411.31,1238.050818
11422.99,11386.47,11411.31,11421.33,1404.431869
11427.62,11382.7,11421.34,11415.04,1193.007227
11446.05,11412.8,11415.03,11436.72,1611.68306
11448,11396.77,11436.73,11417.4,1266.470755
11426.76,11357,11417.39,11374.08,2046.930035
11413.19,11360.71,11374.09,11362.92,1351.489268
11406.17,11350.92,11362.93,11406.17,1679.30703
11547.98,11398.74,11406.17,11530.98,3697.055525
11536.38,11357.2,11530.98,11385.63,4233.478319
11411.21,11280,11385.63,11320.76,3741.444068
11356.44,11297.63,11320.76,11339.68,2436.917926
11349.4,11318,11339.68,11337.37,1778.538459
11349.53,11287.01,11337.37,11333.77,1968.668273
11369.79,11331.1,11333.77,11342.25,1653.07577
11386.56,11336.93,11342.25,11381.64,1063.323793
11404,11364.58,11381.65,11368.68,964.524832
11408.02,11368.07,11368.68,11394.27,1037.533177
11434.47,11378.33,11394.28,11417.89,1265.469497
11427.98,11387.14,11417.89,11391.69,1052.706682
11412.88,11371.41,11391.7,11389.9,1304.379583
11402.39,11359.39,11389.6,11361.57,1097.773573
11380.21,11354.46,11361.58,11378.96,873.222139
11403.14,11366.3,11378.96,11388.73,1020.93715
11412.65,11373.41,11388.73,11403.95,1513.279825
11422.93,11380.85,11403.79,11395.3,1452.796604
11407.1,11375,11394.94,11396.83,1239.171347
11403.83,11329.12,11396.82,11342.42,2124.54727
11348.29,11250.83,11342.43,11313.38,4024.389852
11340.6,11300.42,11313.39,11332,2012.979025
11339.67,11308.12,11332,11315.37,1544.067515
11397.88,11275.01,11315.38,11376.21,3582.82323
11416.15,11353.51,11376.21,11404.33,2228.076693
11406.01,11361.89,11404.33,11388.7,1719.306432
11414.4,11375.08,11388.7,11398.22,1787.312347
11475.99,11363.37,11398.6,11381.34,3247.221435
11483.9,11380,11381.33,11461.57,3197.853858
11486.28,11449.98,11461.57,11467.21,1812.470361
11535,11466.6,11467.14,11520.93,2855.265574
11617.34,11519.74,11520.93,11542.97,3441.384591
11573.41,11400.86,11542.97,11492.96,3234.4168
11519.98,11476,11492.96,11480.91,1303.171329
11505.76,11471.08,11480.97,11505.12,1091.164464
11510,11470,11505.13,11505.13,1123.335967
11541.15,11502.5,11505.12,11526.65,1292.839899
11535.35,11510.25,11526.65,11518.44,964.221798
11531.2,11484.41,11518.44,11507.97,940.436587
11507.97,11200,11507.97,11275.57,9875.935315
11361.76,11264.79,11275.57,11343.86,2909.539964
11356.76,11310.11,11343.85,11331.58,2172.077775
11338.06,11305.58,11331.58,11305.87,2127.31964
11344.29,11300.75,11305.87,11304.03,2044.873875
11304.04,11212,11304.04,11251.98,4156.21448
11333.25,11249,11251.97,11305.99,2064.527226
11397.18,11300.82,11305.11,11369.34,2459.273545
11394.69,11340.88,11369.27,11368.15,1988.708352
11385.7,11334,11368.15,11349.81,1363.694351
11382.38,11309.08,11349.81,11329.12,1895.432368
11338.85,11281.65,11329.12,11331.19,1870.46084
11353.69,11310,11331.19,11344.53,1567.036436
11355.94,11299.87,11344.53,11334.99,1426.134485
11367.91,11333.61,11334.99,11363.28,1134.754462
11364.97,11307.89,11363.28,11308.11,1164.146133
11315.16,11273.75,11308.23,11313.09,1712.034991
11341.61,11299.31,11313.1,11333.59,859.35631
11349,11316.22,11333.58,11345.56,718.002359
11348.85,11293,11345.56,11319.32,967.392344
11325.96,11272.48,11319.24,11296.76,1413.651323
11346.75,11290.96,11296.75,11327.52,786.500056
11349,11321.84,11327.51,11343.95,721.929412
11363.26,11324.41,11343.95,11363.01,941.714782
11365,11337.91,11363,11348.12,524.554351
11359.62,11334.61,11348.12,11349.97,541.601252
11379.92,11336.29,11349.97,11345.92,965.421053
11362.08,11337,11346.02,11344.98,615.974839
11358.88,11314.92,11344.99,11315.59,989.661043
11339.76,11308.63,11315.6,11336.54,883.200369
11350.01,11328.71,11336.29,11349.91,767.24998
11355,11333.9,11349.92,11343.13,1017.897985
11348.68,11320,11343.29,11345.39,1065.540135
11352.03,11311,11345.4,11322.84,875.508815
11365.32,11255,11322.84,11356.74,2328.2281
11402.42,11324.89,11356.74,11337.54,2186.795737
11343.76,11305,11337.54,11327.11,1109.388535
11346,11300,11327.11,11341.5,785.810559
11347.61,11332,11341.5,11346.87,594.261178
11360,11336.75,11346.88,11342.21,726.515515
11363,11325,11342.21,11348.97,794.065436
11364.98,11337.17,11348.97,11341.8,564.994178
11352.87,11334.82,11341.87,11343.5,430.992432
11373.18,11341.69,11343.5,11360.2,737.458176
11385.99,11346.22,11360.31,11370.47,889.879722
11398,11370.38,11370.48,11390.61,1138.450962
11397,11366.22,11390.62,11377.42,703.218018
11384,11364.51,11377.42,11368.02,378.251302
11387.8,11366.87,11368.02,11371.47,635.657793
11396.69,11369.34,11371.35,11391.33,645.267819
11464.99,11381.86,11391.33,11450.22,1685.942528
11458.54,11430.47,11450.23,11455.4,1166.212535
11477.96,11419.29,11455.4,11429.12,1259.400151
11434.81,11398.41,11429.12,11406.16,948.774904
11424.95,11402.76,11406.16,11420.93,881.721589
11430.05,11411.7,11420.93,11420.62,677.989054
11431.47,11407.61,11420.62,11417.7,739.77949
11441,11417.11,11417.28,11438.06,822.523362
11482.24,11418.47,11437.85,11434.73,2460.92716
11461.82,11427.61,11434.74,11446.68,1001.430586
11464.29,11429.88,11447.05,11455.83,1052.597589
11468.07,11439.96,11455.83,11464.75,1109.904282
11478.47,11440,11464.74,11440,726.81111
11449.94,11431.68,11440.01,11432.24,572.297924
11442.63,11413.96,11432.23,11439.77,676.85947
11464.84,11437.53,11439.77,11454.35,598.137219
11476.63,11446.02,11454.35,11460.47,586.867511
11505,11452.15,11460.47,11503.14,1925.139111
11535,11445.03,11503.14,11469.34,1996.555554
11477.54,11459.57,11469.06,11461.54,863.504771
11474.14,11435.03,11462.1,11455.45,992.272953
11460.8,11407.96,11455.45,11416.71,1254.369428
11446.33,11407.96,11416.25,11442.01,1110.551502
11450.98,11422.24,11442.01,11442.09,850.487833
11459,11423.7,11442.09,11450.15,920.927247
11467.1,11443.59,11450.15,11462.39,1255.042048
11471.64,11447.23,11462.39,11466.39,1204.916453
11487.97,11454.98,11466.39,11487.53,1182.65119
11497,11459.35,11487.52,11479.75,1540.003489
11532.01,11472.76,11479.74,11477,1949.301229
11532.01,11472.46,11477,11515,2187.131463
11671.81,11515,11515,11640.73,6424.223932
11681.87,11612.84,11640.8,11651.82,3135.898375
11820,11637.72,11651.83,11800,5586.416291
11823.99,11747.73,11800,11760.65,3366.093724
11773.84,11717.57,11760.65,11721.75,1982.092693
11749.75,11666,11721.75,11669.56,2565.054353
11695.87,11661.61,11669.82,11689.99,1648.721332
11728.99,11660.47,11689.98,11723.08,1261.535067
11757.41,11697.22,11723.09,11747.25,1382.963399
11775,11708.32,11747.25,11731.83,1466.212436
11752.98,11706.65,11731.83,11751.47,1287.60793
11755.22,11699.73,11751.46,11724.8,1115.221701
11736.02,11677.59,11724.79,11697.78,1199.321352
11729.65,11690.31,11697.78,11719.95,802.130075
11765.96,11706.56,11719.96,11741,1129.192223
11756.66,11719.8,11741,11723.43,1133.182036
11760,11715,11723.44,11755.53,1404.150293
11802,11740.14,11755.53,11790.06,2013.783099
11849,11707.01,11790.07,11735.46,3167.898814
11762,11702.13,11735.45,11740.1,1986.778805
11820,11728.24,11740.1,11785.19,1799.784864
11845.32,11774.13,11785.2,11834.79,2140.446634
11934,11713.11,11835.29,11778.86,7067.040274
11890.81,11765,11778.85,11878.41,2933.700821
11944,11826.7,11878.42,11929.99,3584.533147
11955,11871.15,11929.99,11914.85,4250.625029
11985.98,11880,11914.28,11926.4,5386.802679
11988,11897.09,11926.02,11964.66,3599.344179
12038.38,11943.57,11964.66,11962.82,5276.218909
11975,11910.02,11962.81,11964.59,2644.992864
11981.2,11881,11964.58,11912.35,2744.144578
11912.79,11855,11912.42,11897.92,2523.731342
11937.73,11877.49,11897.92,11922.53,1409.942909
11961,11918.22,11922.53,11950.66,1270.09225
11961.16,11885,11950.66,11909.99,1551.691786
11983.73,11886.95,11910,11975.55,1964.296158
12017.03,11949.62,11975.85,11988.26,2745.567549
12130.45,11970,11988.08,12120.51,4335.930905
12240,12120.52,12120.52,12182.31,6863.194228
12295,12169.16,12182.3,12267.97,4085.630243
12275,12197.47,12267.97,12229.08,2905.549704
12280,12205.85,12229.07,12232.76,2647.085791
12247.54,12122.63,12232.77,12198.15,3645.675147
12205,12137.32,12198.14,12149.06,2535.327773
12201.45,12129.72,12149.05,12195.01,2242.890873
12255,12193.74,12195,12216.81,2467.29717
12379,12180,12216.81,12335,4354.712647
12438.68,12275.58,12334.36,12410.05,5913.034643
12488,12357.56,12410.04,12475.83,5385.800116
12840,12423.73,12476.04,12730.01,11257.290743
12743.26,12582.1,12730.01,12735,5123.441854
12899.99,12717.01,12735,12824.35,8595.994981
12856.38,12706.31,12824.34,12760.17,4356.988586
12801.65,12680.36,12760.17,12761.61,3069.976636
12794.07,12617.48,12761.61,12680.75,3675.447333
12839.94,12669.98,12680.74,12835.49,2572.860779
12975,12761.19,12835.49,12910.57,4415.935181
13200,12890.5,12910.57,13198.5,8431.714225
13217.68,12640.27,13198.51,12780.96,10992.813502
12940,12763.22,12780.75,12905.01,4020.009215
12906.49,12846.78,12905.01,12847.9,1986.239164
12863.16,12684.3,12847.91,12793.59,2364.387055
12809.19,12714.28,12793.59,12718.26,1537.498118
12800,12678.08,12718.26,12752.5,2159.600749
12792.99,12700.1,12752.49,12762.07,1947.679694
12823.67,12755.14,12762.07,12810.82,1885.533783
12810.5,12722.29,12810.5,12751.55,1932.012362
12850,12736.26,12751.54,12809.88,2315.50425
12900,12700,12809.88,12873.63,3695.564771
12979.16,12846.44,12873.62,12959.79,3665.962529
13024.52,12917,12959.8,12967.01,3811.018438
12970.02,12801,12967.01,12850,3407.191225
12964.1,12837.98,12850,12921.5,3137.526451
12928.6,12840.19,12921.49,12925.13,2854.933013
12975.58,12903.55,12925.04,12930,2554.617243
13070.07,12915.22,12930,13041.75,3921.609252
13074,12940,13041.75,13046.96,4122.341918
